indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_8db,N,New_N_001.wav,8,DeepONMF_H1,1,nndsvd,0.18725957936843374,8x212,0.011855499935336411,8,0.18725957936843377,0.28613568375438764,0.010412600007839501
1,SNR_8db,N,New_N_002.wav,8,DeepONMF_H1,1,nndsvd,0.18451416187018774,8x212,0.013865299988538027,8,0.18451416187018774,0.2944557910121661,0.012748299981467426
2,SNR_8db,AS,New_AS_001.wav,8,DeepONMF_H1,1,nndsvd,0.24689428794094115,8x212,0.014966599992476404,8,0.24689428794094115,0.2778624559027668,0.014028899953700602
3,SNR_8db,AS,New_AS_002.wav,8,DeepONMF_H1,1,nndsvd,0.23334986687753034,8x212,0.013300199992954731,8,0.23334986687753034,0.28078606473705875,0.012497399933636189
4,SNR_8db,MR,New_MR_001.wav,8,DeepONMF_H1,1,nndsvd,0.23734478845433266,8x212,0.012830000021494925,8,0.23734478845433266,0.3379984177026098,0.012059299973770976
5,SNR_8db,MR,New_MR_002.wav,8,DeepONMF_H1,1,nndsvd,0.2544789556758061,8x212,0.011204399983398616,8,0.2544789556758061,0.2719224721135118,0.010082600056193769
6,SNR_8db,MS,New_MS_001.wav,8,DeepONMF_H1,1,nndsvd,0.213487596856174,8x212,0.010832399944774806,8,0.213487596856174,0.2626555938122557,0.010009000077843666
7,SNR_8db,MS,New_MS_002.wav,8,DeepONMF_H1,1,nndsvd,0.207153701776251,8x212,0.01035350002348423,8,0.207153701776251,0.3212666527752594,0.009652900043874979
8,SNR_8db,MVP,New_MVP_001.wav,8,DeepONMF_H1,1,nndsvd,0.2203061540831094,8x212,0.008914200006984174,8,0.2203061540831094,0.2203446146186325,0.008316099992953241
9,SNR_8db,MVP,New_MVP_002.wav,8,DeepONMF_H1,1,nndsvd,0.18605546614999294,8x212,0.01156700006686151,8,0.18605546614999294,0.2081999635520797,0.010819599963724613
